person_id,day,sleep_hours,screen_time,work_hours,steps,mood
68,29,6.8,5.23,5.45,2682,3.41
68,30,8.55,1.56,6.21,10901,4.61
69,1,6.36,1.59,5.5,8069,3.53
69,2,7.62,3.05,6.49,8693,4.11
69,3,9.21,1.0,5.93,7212,5.0
69,4,9.1,7.38,4.92,11531,3.07
69,5,10.0,9.29,5.86,14582,3.0
69,6,8.05,4.23,6.15,6360,4.37
69,7,5.43,6.74,5.27,5378,1.78
69,8,8.89,3.93,3.95,14570,3.85
69,9,7.35,5.5,4.92,7229,3.58
69,10,6.0,7.13,6.32,11942,1.4
69,11,9.06,8.82,2.5,4936,2.51
69,12,5.59,1.38,7.24,14312,3.69
69,13,8.56,6.51,6.04,13478,3.83
69,14,5.59,6.85,5.45,1472,1.51
69,15,8.58,1.31,6.49,5318,5.0
69,16,6.75,2.49,5.1,11910,4.24
69,17,7.93,6.3,7.94,6840,2.04
69,18,5.65,4.17,6.57,6809,2.61
69,19,5.18,4.38,6.4,3087,1.98
69,20,6.17,4.07,6.03,11323,2.15
69,21,8.28,3.81,6.65,5488,3.63
69,22,8.77,2.38,7.07,3379,3.66
69,23,6.91,4.86,6.1,14986,3.24
69,24,5.53,4.98,4.12,3657,2.21
69,25,9.05,1.58,5.8,1289,4.76
69,26,5.79,8.35,5.13,9758,1.0
69,27,7.09,2.77,4.78,8673,3.95
69,28,6.97,7.25,9.52,6054,3.23
69,29,7.74,4.06,2.72,5257,3.8
69,30,3.11,4.81,7.16,13547,1.64
70,1,7.91,4.27,9.09,11032,3.46
70,2,6.36,5.8,5.07,7339,2.35
70,3,6.88,3.99,6.98,1712,4.01
70,4,9.07,5.07,9.88,14045,3.85
70,5,7.39,5.44,4.45,12170,4.05
70,6,5.86,3.58,6.26,7553,2.44
70,7,5.04,3.92,8.1,4300,3.04
70,8,4.52,8.73,8.2,11896,1.13
70,9,8.8,6.75,3.47,6642,4.29
70,10,5.34,4.86,3.63,14661,2.19
70,11,8.38,2.55,6.36,6660,4.74
70,12,6.33,4.19,6.19,11663,2.17
70,13,8.77,3.65,4.28,11547,4.19
70,14,5.82,8.86,7.15,1164,1.63
70,15,6.45,3.94,7.0,5822,2.93
70,16,9.09,4.58,6.07,6798,3.97
70,17,7.89,5.77,8.06,14708,3.33
70,18,8.39,5.45,4.86,3366,3.91
70,19,6.73,6.16,7.22,10907,2.56
70,20,5.49,5.34,1.68,8485,2.54
70,21,7.44,5.37,6.09,14913,2.98
70,22,6.96,5.28,8.22,6912,2.15
70,23,6.08,4.08,5.33,12984,3.2
70,24,7.54,3.62,5.98,6677,3.53
70,25,6.12,5.66,4.38,4573,1.93
70,26,8.74,8.37,4.51,2176,1.69
70,27,3.82,4.98,5.25,7659,1.65
70,28,8.94,5.49,8.15,3788,4.26
70,29,5.81,8.49,8.05,7731,1.88
70,30,5.67,6.5,5.62,4036,1.57
71,1,5.07,5.9,6.68,11326,2.14
71,2,5.57,3.93,6.57,7654,2.51
71,3,4.62,4.59,7.25,8159,3.07
71,4,6.11,8.69,8.64,5185,1.24
71,5,5.73,4.65,4.21,3335,2.58
71,6,6.11,3.44,4.61,6543,3.78
71,7,6.57,3.65,5.09,6769,3.69
71,8,7.02,6.24,5.07,13355,3.06
71,9,7.19,5.34,1.51,7359,3.64
71,10,8.29,3.34,5.44,8614,3.7
71,11,8.58,4.22,2.09,1968,3.18
71,12,6.9,6.69,4.61,13359,2.24
71,13,7.25,3.18,3.22,1470,2.68
71,14,5.8,3.89,5.24,8197,3.22
71,15,7.11,3.47,6.64,7542,3.85
71,16,9.19,5.26,4.94,11287,4.11
71,17,7.81,2.5,8.87,6758,3.14
71,18,6.08,6.85,10.17,2089,2.14
71,19,4.49,9.18,6.05,14565,1.0
71,20,8.43,3.62,4.46,6766,4.32
71,21,4.76,7.59,5.68,4970,1.93
71,22,9.22,6.41,5.25,8975,3.33
71,23,8.76,2.34,7.61,7966,4.92
71,24,4.59,1.76,3.21,11658,3.19
71,25,9.77,6.98,5.76,14826,3.88
71,26,6.39,1.05,3.78,10650,3.81
71,27,8.24,4.91,7.8,6448,4.15
71,28,6.82,5.09,8.67,12645,3.97
71,29,8.3,2.12,10.0,3021,4.97
71,30,6.15,4.21,6.7,13178,3.42
72,1,5.06,2.5,4.34,2425,2.81
72,2,8.23,4.06,4.4,5436,4.28
72,3,7.89,5.62,4.58,2607,2.56
72,4,7.88,6.22,4.57,12284,3.6
72,5,7.54,5.14,7.11,5925,3.06
72,6,9.59,8.48,7.22,14333,2.69
72,7,5.59,3.11,8.44,7444,2.65
72,8,7.71,5.21,4.03,8616,3.48
72,9,5.2,4.67,7.77,2767,2.93
72,10,5.3,4.92,7.87,7337,3.18
72,11,6.72,3.57,5.25,5896,2.8
72,12,7.69,7.48,2.57,14745,2.33
72,13,8.31,4.38,8.5,3614,4.28
72,14,5.54,4.92,7.14,3674,2.28
72,15,5.16,9.08,8.19,7056,1.28
72,16,9.97,2.19,2.62,8103,5.0
72,17,6.89,7.41,3.37,10883,2.24
72,18,7.34,5.64,4.05,10145,3.4
72,19,5.71,9.08,10.01,3560,1.21
72,20,4.06,6.16,5.74,9128,1.0
72,21,9.25,4.84,1.81,6616,3.85
72,22,7.98,4.09,3.53,9306,3.34
72,23,6.67,4.41,7.0,5941,3.03
72,24,7.86,9.6,4.35,6246,2.16
72,25,5.73,5.04,7.3,5928,3.08
72,26,7.29,8.04,6.84,7109,2.86
72,27,7.83,5.17,3.38,12490,3.62
72,28,7.28,4.46,5.19,14201,3.22
72,29,7.89,7.32,3.57,2416,2.79
72,30,7.28,5.78,3.95,12936,2.08
73,1,7.66,7.35,6.32,4969,2.8
73,2,4.5,3.68,7.52,14496,2.78
73,3,5.29,1.94,5.55,8796,3.69
73,4,6.69,5.55,0.38,4927,2.63
73,5,6.03,2.98,3.79,8141,2.71
73,6,6.63,5.89,7.17,11051,2.59
73,7,7.19,5.21,5.3,7543,3.51
73,8,6.41,2.21,5.87,4038,3.82
73,9,6.12,5.39,7.11,12606,1.72
73,10,7.15,5.05,4.5,1062,2.9
73,11,9.5,3.42,7.95,2984,4.26
73,12,6.37,9.12,5.2,4291,1.69
73,13,7.39,1.98,5.99,2025,4.37
73,14,7.86,6.3,5.76,8389,2.37
73,15,4.64,4.13,4.88,8931,2.2
73,16,7.42,4.41,3.32,2242,2.9
73,17,6.81,3.9,3.16,8160,2.83
73,18,7.35,8.63,5.41,3025,2.37
73,19,6.65,4.2,2.17,3651,4.12
73,20,6.55,8.17,6.8,11136,1.95
73,21,6.11,5.76,8.6,2895,1.51
73,22,7.19,2.58,7.52,6666,3.38
73,23,4.89,6.97,3.28,8058,1.66
73,24,8.23,5.67,6.36,13336,2.81
73,25,7.69,8.76,6.74,7167,2.23
73,26,9.96,4.25,5.69,8648,5.0
73,27,8.72,5.11,3.82,8700,3.92
73,28,7.24,6.95,1.86,9433,2.41
73,29,5.39,3.2,6.06,14068,2.35
73,30,6.33,4.37,6.01,3827,2.81
74,1,6.86,3.93,8.89,5517,3.17
74,2,5.79,4.08,5.65,10457,2.02
74,3,8.81,6.23,9.92,10216,2.65
74,4,7.23,2.8,9.13,7940,4.16
74,5,7.63,6.69,1.53,4194,3.26
74,6,4.88,3.44,5.2,11531,2.87
74,7,6.34,4.92,6.54,4097,4.15
74,8,8.03,3.72,4.86,14089,4.09
74,9,7.35,3.44,5.52,1152,3.86
74,10,9.33,5.49,6.79,12750,4.01
74,11,8.6,2.53,6.68,2373,4.46
74,12,7.48,5.23,6.76,10495,2.97
74,13,4.88,3.45,4.09,14962,1.92
74,14,5.23,1.0,5.92,14280,3.62
74,15,5.34,8.43,6.09,3846,1.19
74,16,5.9,2.7,5.75,7351,3.42
74,17,4.53,1.94,6.33,4756,2.24
74,18,6.46,4.57,5.73,8157,2.52
74,19,4.81,6.8,8.65,10752,1.4
74,20,6.42,4.95,4.89,11644,3.57
74,21,8.46,2.48,7.27,1394,5.0
74,22,9.09,5.79,8.02,9741,3.19
74,23,8.21,2.73,5.54,8987,4.57
74,24,6.56,6.1,7.2,14831,3.5
74,25,4.42,7.09,6.09,5370,1.08
74,26,6.68,3.52,6.39,9717,3.0
74,27,7.94,5.71,3.44,14977,3.95
74,28,6.87,9.7,5.59,12855,1.0
74,29,10.0,8.66,5.61,8683,2.21
74,30,8.76,4.18,10.39,4680,3.43
75,1,6.55,4.36,6.55,12771,2.78
75,2,7.38,6.39,6.78,7123,2.22
75,3,8.34,8.92,4.83,4317,3.17
75,4,6.96,3.85,4.52,1722,3.42
75,5,6.27,4.98,6.13,4819,2.35
75,6,6.46,4.26,5.02,3452,3.39
75,7,6.13,7.97,8.23,11044,2.14
75,8,6.15,5.51,7.19,11137,2.29
75,9,5.21,4.21,5.26,4934,1.63
75,10,7.28,5.38,6.02,4379,3.4
75,11,9.34,3.59,5.65,14212,4.87
75,12,6.85,5.21,2.98,2697,2.83
75,13,7.26,3.3,5.7,13811,3.41
75,14,5.9,5.93,5.12,9590,2.11
75,15,5.03,4.07,7.65,12295,2.51
75,16,9.08,6.3,7.39,13245,2.98
75,17,7.17,8.47,7.18,13872,2.44
75,18,6.1,4.17,2.96,3834,2.5
75,19,4.44,4.83,7.65,4089,2.5
75,20,8.01,6.61,4.71,11029,2.9
75,21,4.48,3.29,4.21,11460,3.49
75,22,7.19,4.57,5.48,8192,3.27
75,23,5.28,5.79,9.48,10817,2.1
75,24,7.39,7.47,3.97,9546,2.07
75,25,9.78,6.19,9.24,8252,4.0
75,26,7.21,5.48,7.77,11108,3.83
75,27,6.02,7.6,8.08,11151,3.27
75,28,5.94,6.09,5.42,9814,2.21
75,29,7.68,5.99,7.73,7451,3.31
75,30,8.81,7.45,1.48,6027,3.11
76,1,5.15,8.71,8.75,13631,1.45
76,2,5.69,4.01,6.66,10218,3.38
76,3,6.34,2.72,1.08,11997,2.93
76,4,8.07,7.91,5.12,8413,2.37
76,5,7.42,1.75,5.94,5731,4.31
76,6,7.64,5.04,6.68,5870,2.68
76,7,7.84,4.79,5.85,10587,4.06
76,8,9.65,1.08,6.3,11852,5.0
76,9,6.1,5.94,7.77,13410,2.46
76,10,10.0,4.03,7.4,2566,3.69
76,11,7.26,1.0,5.94,14317,4.37
76,12,5.23,5.08,3.72,3771,2.35
76,13,5.71,4.11,6.9,10145,3.41
76,14,5.42,4.05,3.61,3603,1.74
76,15,4.84,5.57,6.3,10724,2.0
76,16,8.04,4.1,3.16,7030,4.81
76,17,7.33,7.92,11.43,12360,1.48
76,18,7.89,7.11,5.3,12230,2.3
76,19,4.4,6.09,6.65,4729,1.22
76,20,7.42,4.8,1.05,11791,3.48
76,21,6.55,7.14,6.47,3078,3.04
76,22,8.86,6.93,5.41,14657,3.61
76,23,7.05,6.05,7.76,5496,2.76
76,24,4.87,5.45,7.47,4800,2.32
76,25,6.77,4.42,6.3,12581,2.95
76,26,7.97,7.28,3.45,9933,2.74
76,27,3.0,4.06,8.06,1514,1.58
76,28,6.5,6.13,6.55,6943,2.98
76,29,7.58,7.73,3.56,10583,3.0
76,30,3.34,4.99,4.85,13174,1.61
77,1,8.64,7.73,6.91,7205,2.95
77,2,4.13,3.07,7.79,13122,1.06
77,3,8.04,1.28,6.49,2691,4.69
77,4,8.87,2.45,6.92,5533,5.0
77,5,7.08,3.52,6.59,3968,3.76
77,6,5.77,6.78,6.57,10851,1.01
77,7,5.05,5.63,5.21,13820,2.07
77,8,6.17,1.29,7.02,5197,4.61
77,9,6.37,2.0,7.53,3224,4.35
77,10,8.2,5.01,4.88,13460,3.97
77,11,5.84,6.0,4.99,1797,2.31
77,12,6.86,3.56,7.52,13600,3.24
77,13,6.35,4.93,6.08,3045,3.21
77,14,10.0,3.68,8.55,13691,4.85
77,15,7.4,2.43,8.67,5364,4.31
77,16,6.92,4.71,4.13,12556,2.64
77,17,8.56,5.47,6.24,13938,3.64
77,18,6.18,3.96,4.3,1128,2.45
77,19,4.17,4.54,3.68,3402,1.58
77,20,3.47,8.15,8.17,3134,1.0
77,21,7.64,5.08,3.58,13875,2.96
77,22,5.39,5.96,6.69,4245,2.09
77,23,4.19,6.43,5.3,13651,1.0
77,24,6.15,6.62,4.69,8971,2.63
77,25,8.11,3.55,5.57,5231,3.5
77,26,5.61,8.36,5.5,7587,1.58
77,27,6.57,4.0,3.84,2670,3.55
77,28,5.84,3.93,9.79,14487,2.78
77,29,6.29,7.16,6.47,14189,1.89
77,30,5.11,4.19,3.9,8099,2.26
78,1,6.59,5.46,4.46,11607,3.04
78,2,6.32,1.0,4.7,1949,3.45
78,3,6.07,7.64,8.42,11274,1.96
78,4,6.0,4.5,9.51,4811,2.67
78,5,7.75,1.02,5.28,11817,4.56
78,6,7.01,6.77,3.86,14457,2.25
78,7,8.06,4.65,5.26,4143,4.05
78,8,4.95,8.53,4.45,11318,1.01
78,9,8.23,11.12,5.21,8983,1.13
78,10,5.81,6.75,3.51,4569,1.64
78,11,10.0,1.0,7.6,1440,4.74
78,12,10.0,6.9,4.16,2268,3.68
78,13,7.25,7.78,8.84,11870,3.28
78,14,4.0,2.66,5.11,2845,2.77
78,15,6.29,8.0,5.46,8717,1.0
78,16,8.39,1.22,4.96,2200,4.59
78,17,6.06,4.6,9.39,1792,3.74
78,18,7.7,3.66,8.08,12008,2.77
78,19,4.63,5.01,3.02,7710,2.16
78,20,7.78,4.14,4.65,13529,3.68
78,21,4.11,4.23,7.91,12023,2.31
78,22,7.47,4.9,6.5,3455,3.31
78,23,6.28,2.11,4.82,14974,3.74
78,24,7.48,7.15,6.9,4034,2.19
78,25,7.73,5.39,7.55,2841,2.65
78,26,7.22,5.16,5.46,4965,3.05
78,27,8.58,6.89,3.65,1111,3.69
78,28,6.46,3.79,2.01,2238,3.19
78,29,5.1,3.02,4.63,4803,2.41
78,30,5.05,4.27,4.83,1613,2.01
79,1,6.73,5.39,4.06,7231,2.52
79,2,8.68,4.48,6.31,14947,4.16
79,3,8.66,4.51,3.32,2101,4.12
79,4,7.95,6.75,6.1,13992,2.67
79,5,7.29,1.86,6.25,10945,3.56
79,6,7.27,3.96,5.56,7775,3.8
79,7,5.94,4.48,3.03,13885,2.78
79,8,6.54,5.88,7.78,5829,2.04
79,9,4.09,5.25,3.31,14827,1.67
79,10,6.56,4.61,3.93,9632,2.85
79,11,7.25,6.93,3.74,2112,3.16
79,12,6.69,6.17,7.54,14562,1.6
79,13,5.46,2.6,6.21,6520,2.12
79,14,6.66,6.0,4.72,10383,1.87
79,15,8.65,2.66,2.36,4090,5.0
79,16,5.61,3.74,8.85,9257,2.24
79,17,7.91,4.21,3.92,9036,3.17
79,18,8.49,4.5,8.55,9697,4.15
79,19,6.85,7.73,5.12,12134,2.43
79,20,8.69,5.35,7.37,13566,3.27
79,21,7.12,5.58,5.6,11257,2.94
79,22,6.08,5.46,1.49,1140,2.45
79,23,5.19,5.82,3.77,11017,2.24
79,24,5.16,1.57,7.4,4659,3.34
79,25,7.29,2.42,4.77,3953,3.88
79,26,4.6,3.7,9.15,1832,2.89
79,27,5.74,2.47,7.65,10515,3.42
79,28,7.66,4.72,8.42,5192,3.64
79,29,5.79,4.85,7.12,1835,2.33
79,30,5.79,7.98,4.95,5313,1.82
80,1,5.72,2.63,6.37,10109,2.27
80,2,6.29,2.48,2.23,5797,3.43
80,3,3.99,2.88,6.67,14509,2.53
80,4,8.72,5.91,8.8,11271,3.31
80,5,10.0,4.75,6.34,12914,4.09
80,6,6.27,2.78,7.52,13304,3.98
80,7,6.6,2.16,5.77,7143,3.57
80,8,7.47,2.77,4.41,9983,3.26
80,9,4.92,5.03,6.39,10282,2.67
80,10,5.59,5.39,4.6,1402,1.87
80,11,6.46,1.95,5.56,10278,3.82
80,12,8.14,5.77,5.82,10861,3.01
80,13,6.63,3.47,4.06,13534,3.68
80,14,6.22,5.01,7.49,3113,3.7
80,15,9.11,5.49,7.9,12985,2.84
80,16,6.5,5.78,5.13,10432,2.32
80,17,4.58,9.86,5.75,4647,1.0
80,18,8.83,7.07,5.67,8485,2.91
80,19,6.73,6.56,2.85,4878,2.0
80,20,7.45,4.48,2.88,10958,2.61
80,21,6.55,1.2,5.53,8347,4.12
80,22,9.07,9.3,7.04,9273,1.5
80,23,7.77,5.59,9.34,10371,3.82
80,24,5.89,5.05,8.36,6785,1.71
80,25,9.04,4.86,9.08,11742,3.49
80,26,7.07,6.5,8.99,14562,2.68
80,27,9.53,2.57,5.62,14267,5.0
80,28,5.85,7.0,4.46,3365,1.56
80,29,8.39,8.21,4.96,10052,2.51
80,30,6.22,3.92,4.03,7846,1.4
81,1,7.77,5.65,2.96,11530,3.35
81,2,9.3,1.0,5.34,9148,5.0
81,3,4.95,3.61,6.55,11137,3.14
81,4,3.63,2.75,4.84,7895,2.32
81,5,6.66,7.03,5.24,1862,2.28
81,6,8.88,7.5,6.91,8369,3.32
81,7,5.71,3.55,4.6,11309,3.07
81,8,8.19,9.01,8.47,2025,3.06
81,9,6.99,1.0,6.08,9751,4.2
81,10,10.0,7.73,5.86,11908,3.5
81,11,4.7,3.0,5.2,7837,2.94
81,12,9.37,6.83,8.11,3529,3.36
81,13,6.7,4.77,7.69,14510,3.35
81,14,3.92,6.89,5.76,10345,1.69
81,15,7.07,7.45,4.86,11327,2.55
81,16,6.93,7.91,6.86,6818,1.56
81,17,9.08,4.96,3.78,11894,3.04
81,18,7.14,5.4,5.99,1662,3.79
81,19,5.78,6.78,7.47,4309,1.97
81,20,6.52,6.32,3.89,5799,2.05
81,21,9.15,5.57,4.88,8856,3.57
81,22,5.79,6.44,4.96,12213,2.34
81,23,4.61,5.74,5.2,3421,1.66
81,24,6.43,4.59,8.54,5358,3.54
81,25,8.74,6.8,4.11,6376,2.74
81,26,5.73,4.13,5.98,6244,2.29
81,27,6.48,3.01,7.41,4815,3.18
81,28,9.19,6.04,6.58,9195,2.9
81,29,6.56,5.95,4.4,4271,2.1
81,30,9.1,5.66,4.06,14856,3.19
82,1,7.79,6.18,6.57,5721,2.49
82,2,8.33,3.28,6.13,11084,4.21
82,3,9.14,4.75,5.46,13852,3.44
82,4,8.58,1.0,6.91,12329,4.71
82,5,5.61,3.93,2.97,2539,3.04
82,6,10.0,4.67,5.87,7152,4.26
82,7,7.78,5.33,3.71,10442,3.27
82,8,6.95,3.95,3.95,10659,3.15
82,9,9.85,6.31,4.04,12546,3.66
82,10,6.79,7.53,4.81,13366,2.35
82,11,5.84,3.99,3.91,13345,2.73
82,12,6.08,6.19,9.45,9032,1.52
82,13,5.98,3.18,11.65,7930,4.38
82,14,5.32,2.9,7.38,10462,2.78
82,15,7.01,1.0,5.78,13391,4.06
82,16,8.55,2.25,5.52,10524,4.92
82,17,5.65,3.05,3.88,9709,2.91
82,18,5.88,5.58,6.58,8147,2.29
82,19,6.18,4.9,5.92,2244,2.53
82,20,6.25,6.63,6.18,9608,2.59
82,21,6.79,4.04,4.52,13715,2.47
82,22,7.07,3.14,7.94,6721,4.11
82,23,8.04,4.6,7.13,10141,3.32
82,24,7.09,3.03,4.49,1948,4.22
82,25,6.85,6.56,4.81,5581,2.26
82,26,4.37,7.26,6.1,1882,1.38
82,27,8.69,1.93,6.9,7732,4.48
82,28,6.3,3.53,5.89,6316,3.12
82,29,6.83,5.67,6.77,14598,2.56
82,30,6.31,5.45,9.39,13329,2.02
83,1,3.61,5.21,3.27,10923,2.65
83,2,8.98,7.18,5.42,10662,3.49
83,3,7.25,5.45,6.83,5576,2.33
83,4,6.67,3.31,9.73,14446,3.62
83,5,7.25,3.51,4.99,13670,2.98
83,6,6.7,4.88,3.13,3311,3.05
83,7,6.74,5.21,6.51,10622,2.49
83,8,8.29,6.29,7.77,4368,3.67
83,9,5.74,3.65,4.86,9380,3.31
83,10,8.52,9.65,12.0,8597,1.44
83,11,6.73,3.24,6.07,11937,3.44
83,12,5.81,1.47,8.07,2325,3.72
83,13,5.33,5.15,4.69,13541,2.38
83,14,7.43,3.34,8.41,4576,4.25
83,15,9.34,2.91,3.19,14037,4.79
83,16,8.99,4.93,6.44,3677,3.79
83,17,9.94,1.02,5.38,6480,5.0
83,18,4.64,4.33,2.47,13222,2.36
83,19,7.84,4.6,6.74,7643,2.96
83,20,5.5,1.92,4.18,1576,4.35
83,21,6.1,3.9,9.26,4948,2.82
83,22,7.05,4.23,5.77,13337,3.49
83,23,5.85,4.25,11.68,10612,1.87
83,24,7.47,6.25,4.19,2967,3.32
83,25,8.91,3.23,3.77,13436,4.55
83,26,7.54,7.33,6.36,7160,1.85
83,27,6.91,3.45,5.46,7558,3.31
83,28,9.19,2.43,8.75,12687,4.08
83,29,6.58,1.68,5.94,4477,3.08
83,30,6.89,4.18,3.55,8001,1.96
84,1,6.55,3.24,5.08,4299,3.01
84,2,7.5,6.1,3.05,11826,3.03
84,3,10.0,6.17,7.57,3258,3.82
84,4,6.64,7.0,7.04,2982,1.92
84,5,7.47,5.64,8.44,11864,3.61
84,6,6.46,5.36,0.0,2066,2.45
84,7,6.3,4.26,8.58,10478,2.98
84,8,6.39,4.51,7.52,12549,2.71
84,9,9.42,4.46,4.7,13707,4.49
84,10,8.36,2.1,4.67,3329,4.35
84,11,9.73,4.32,6.5,12107,3.95
84,12,8.17,6.85,3.56,5624,4.16
84,13,7.55,5.11,4.62,3161,2.56
84,14,8.66,4.75,7.28,6037,3.55
84,15,5.31,5.15,9.98,6962,2.78
84,16,9.85,4.78,5.93,2186,4.35
84,17,8.31,5.68,9.27,3472,3.75
84,18,5.46,7.35,9.72,3212,2.43
84,19,7.11,1.46,6.93,1654,3.86
84,20,6.47,4.55,9.77,2085,2.6
84,21,8.95,4.84,6.43,10537,3.78
84,22,9.65,5.66,4.82,5102,3.62
84,23,7.0,1.12,3.56,1838,4.02
84,24,8.61,7.21,12.0,8466,3.23
84,25,7.47,7.73,6.56,7144,2.77
84,26,7.32,2.82,6.54,10356,4.63
84,27,5.92,6.57,7.42,14129,2.49
84,28,9.84,5.65,3.99,10745,3.85
84,29,6.85,2.33,4.13,4015,3.94
84,30,8.27,5.6,7.95,2608,3.6
85,1,5.82,8.9,7.47,5435,1.82
85,2,7.24,5.64,5.79,2709,2.7
85,3,6.82,5.84,6.14,13944,2.71
85,4,4.34,2.54,4.39,14146,2.44
85,5,8.83,6.65,7.94,3498,3.16
85,6,7.13,6.01,2.07,12830,2.51
85,7,6.63,2.74,5.02,14646,2.96
85,8,8.05,6.29,4.73,10995,3.43
85,9,6.42,4.91,7.06,4817,3.99
85,10,6.9,3.41,6.76,1631,3.78
85,11,7.62,4.15,4.64,14490,3.36
85,12,5.19,7.14,2.66,9535,1.99
85,13,8.08,5.33,5.56,11242,3.55
85,14,7.11,9.63,7.58,12212,1.68
85,15,4.96,7.02,6.41,13921,2.02
85,16,6.31,1.77,4.26,13030,4.54
85,17,7.69,7.51,7.09,12314,1.86
85,18,5.75,5.18,6.88,12398,2.99
85,19,7.08,6.26,4.64,12476,2.8
85,20,6.65,1.0,5.93,1577,3.38
85,21,9.0,3.23,9.94,3712,3.96
85,22,7.31,5.32,7.34,1169,2.78
85,23,5.34,1.64,5.98,4346,3.83
85,24,6.84,2.45,5.84,11836,3.85
85,25,9.58,1.99,5.16,6447,5.0
85,26,5.9,6.56,3.44,12822,1.55
85,27,8.09,7.28,6.12,6689,2.44
85,28,6.25,5.45,5.27,7843,2.72
85,29,6.58,5.07,4.55,9298,2.74
85,30,7.37,5.94,5.48,6716,2.67
86,1,7.57,6.14,4.46,5505,3.65
86,2,7.22,5.97,7.65,13305,3.21
86,3,6.23,5.05,8.02,12782,2.63
86,4,8.35,4.07,7.99,2760,3.65
86,5,5.61,7.21,4.89,12340,1.0
86,6,5.34,1.64,8.15,9842,3.12
86,7,6.3,8.43,6.75,11336,1.21
86,8,8.7,8.56,7.32,9989,2.0
86,9,5.21,2.58,3.55,14871,3.2
86,10,6.34,6.86,9.99,6562,2.32
86,11,9.88,6.66,4.52,3156,3.46
86,12,4.53,9.05,4.0,7871,1.0
86,13,6.92,3.56,5.62,9401,4.03
86,14,6.3,7.85,8.34,3523,1.92
86,15,5.33,4.58,5.32,8066,2.29
86,16,6.85,1.97,5.9,14553,3.56
86,17,6.86,3.87,6.59,6351,3.83
86,18,7.34,7.6,8.53,2466,2.33
86,19,6.47,4.58,7.8,1063,2.53
86,20,4.99,5.09,6.16,3415,2.41
86,21,8.65,4.3,8.37,7643,4.4
86,22,6.54,6.3,9.44,9524,2.85
86,23,6.86,6.98,1.84,7008,2.45
86,24,7.19,4.23,4.03,10934,3.01
86,25,7.89,3.1,3.56,11790,4.13
86,26,6.39,6.6,7.62,13532,1.86
86,27,8.13,6.57,8.56,3247,3.24
86,28,6.91,8.66,3.8,7532,2.76
86,29,7.34,2.03,8.9,8975,3.55
86,30,7.02,4.14,0.37,10864,2.88
87,1,6.04,7.18,3.76,5041,2.02
87,2,6.31,3.98,6.61,3883,2.91
87,3,5.95,5.42,8.94,9576,2.6
87,4,7.11,7.16,6.41,2222,2.26
87,5,6.64,4.79,8.15,9102,3.25
87,6,6.35,5.93,7.11,10070,3.0
87,7,4.88,6.53,4.69,7701,1.51
87,8,7.04,4.43,7.64,5288,3.26
87,9,4.85,3.69,8.51,9645,2.33
87,10,6.11,4.76,2.29,11913,2.96
87,11,6.95,5.51,5.09,10263,3.48
87,12,5.17,2.05,3.01,6299,3.52
87,13,7.99,10.2,6.96,14094,1.38
87,14,8.49,3.75,3.27,4941,4.02
87,15,8.21,4.41,8.56,9041,3.85
87,16,7.91,4.14,2.78,1055,4.46
87,17,10.0,8.61,8.99,14949,2.95
87,18,7.79,6.32,2.43,4728,2.91
87,19,8.08,4.68,4.82,4055,2.48
87,20,6.8,8.69,6.41,7856,1.05
87,21,9.26,1.0,7.02,4611,5.0
87,22,8.87,6.68,6.18,14928,3.41
87,23,4.82,9.21,7.48,2161,1.29
87,24,10.0,8.36,5.1,7331,2.25
87,25,9.2,7.19,7.04,5394,3.0
87,26,6.89,5.64,5.74,1068,2.86
87,27,4.36,5.97,7.02,10231,2.14
87,28,6.01,5.58,5.44,9753,2.7
87,29,7.03,4.27,3.79,2187,2.75
87,30,6.86,2.04,7.98,7728,3.81
88,1,6.67,7.75,8.75,5862,2.09
88,2,9.44,3.61,7.54,8354,4.41
88,3,8.46,5.32,8.4,13550,4.16
88,4,9.01,5.72,4.85,10956,4.2
88,5,7.67,2.28,6.33,10023,3.92
88,6,5.86,6.24,8.25,9848,2.12
88,7,6.42,2.27,5.3,12943,3.81
88,8,5.49,5.4,8.21,9939,2.73
88,9,7.24,5.56,8.18,5816,2.55
88,10,4.29,2.36,7.71,4603,3.08
88,11,6.66,4.92,7.27,10752,3.65
88,12,7.53,2.33,1.11,2870,3.51
88,13,5.68,3.69,7.0,8607,2.02
88,14,5.16,5.27,5.96,12067,2.13
88,15,6.7,3.87,7.07,8201,2.67
88,16,7.59,1.39,6.79,3413,3.46
88,17,7.45,1.69,7.29,12731,4.91
88,18,7.41,4.25,8.7,6324,3.0
88,19,8.32,8.45,4.6,14901,2.56
88,20,6.52,5.1,4.37,5603,2.4
88,21,5.45,4.63,11.79,11561,2.55
88,22,7.32,6.19,3.89,11755,3.46
88,23,4.85,4.86,5.3,8541,1.76
88,24,10.0,5.41,2.57,10464,3.22
88,25,9.79,3.58,8.05,7254,4.43
88,26,4.67,8.01,9.15,5878,1.18
88,27,7.23,6.24,6.02,2602,2.1
88,28,5.62,1.52,3.06,5159,3.47
88,29,8.19,4.37,7.97,9204,3.86
88,30,8.61,6.74,4.38,4390,2.5
89,1,10.0,6.4,5.37,14540,3.94
89,2,7.23,6.94,4.65,7683,3.79
89,3,6.18,2.17,7.45,13578,4.14
89,4,5.36,4.35,5.38,11595,2.73
89,5,5.93,3.34,6.35,4012,4.49
